estFinal_msm11	sdFinal_msm11	X1	X2	estFinal_msm10	sdFinal_msm10	X1.1	X2.1	estFinal_msm01	sdFinal_msm01	X1.2	X2.2
21.0131115220616	0.562110605315841	19.9113747356425	22.1148483084806	10.1493325117178	0.55026087433193	9.0708211980272	11.2278438254084	10.332657129907	0.536934179077231	9.28026613891568	11.3850481208984
22.057181162925	0.558720525882982	20.9620889321944	23.1522733936556	10.6414154889817	0.98605197134729	8.70875362514099	12.5740773528224	11.1557409200488	0.606322209008605	9.96734939039195	12.3441324497057
22.6974272234841	0.575888894262758	21.5686849907291	23.8261694562391	10.0069386887127	0.740137941311346	8.55626832374246	11.4576090536829	10.1282571255936	0.486401905142797	9.17490939151367	11.0816048596734
22.3800410423411	0.552705157576247	21.2967389334917	23.4633431511906	9.96589108901252	0.678979201960639	8.63509185316967	11.2966903248554	10.8724668659003	0.493641754394281	9.90492902728755	11.8400047045131
22.6680372603713	0.839976676233343	21.021682974954	24.3143915457887	10.3501754724844	0.498244928132998	9.37361541334372	11.3267355316251	11.4757463395695	0.539808086172498	10.4177224906714	12.5337701884676
21.4192411150314	0.574143644546299	20.2939195717207	22.5445626583422	11.1766676144282	0.561036202097403	10.0770366583173	12.2762985705391	10.2479147380823	0.357742525457465	9.54673938818569	10.949090087979
22.3114811181274	0.690489295178025	20.9581220995785	23.6648401366764	10.6933057607123	0.630414105371975	9.45769411418319	11.9289174072413	10.5245857179055	0.651741897252187	9.24717159929124	11.8019998365198
21.066364697626	0.735193352342245	19.6253857270352	22.5073436682168	12.3269263607097	0.901540280399753	10.5599074111262	14.0939453102932	10.9361214676926	0.506547180889481	9.94328899314922	11.928953942236
22.4989327891696	0.724347656431422	21.079211382564	23.9186541957752	11.4085910434337	0.803888814737049	9.83296896654908	12.9842131203183	10.5669446617494	0.496046623186837	9.59469328030322	11.5391960431956
22.5719016175235	0.579971602174543	21.4351572772614	23.7086459577856	10.9020659703567	0.919821854680508	9.09921513518291	12.7049168055305	10.5388424623034	0.460961710872547	9.63535750899317	11.4423274156136
22.1032776128306	0.684296294433924	20.7620568757401	23.4444983499211	10.5270228252992	0.850736562827939	8.85957916215641	12.1944664884419	10.8536085146506	0.529883773260271	9.81503631906052	11.8921807102408
22.7260030136587	0.726454521172499	21.3021521521606	24.1498538751568	11.660332347513	1.26096324751673	9.18884438238018	14.1318203126457	10.5402181184182	0.510968460754214	9.53871993533993	11.5417163014965
21.5409481848689	0.909121669383809	19.7590697128767	23.3228266568612	10.6881590765922	0.571295884220841	9.5684191435194	11.8078990096651	10.2162006781648	0.498263810148247	9.23960361027419	11.1927977460553
22.3656471627713	0.581300094716213	21.2262989771275	23.5049953484151	11.8648308185539	1.61970222380907	8.69021445988816	15.0394471772197	11.0834347643813	0.654831247376651	9.7999655195231	12.3669040092396
22.2948573425578	0.863418410669053	20.6025572576465	23.9871574274692	10.8754223483208	1.36031386798787	8.20920716706457	13.541637529577	11.2979447968978	0.549007959532137	10.2218891962148	12.3740003975808
23.5853172729009	0.806384884907977	22.0048028984813	25.1658316473206	11.2662288667967	1.06255108779194	9.18362873472449	13.3488289988689	10.9342684632213	0.740846094210068	9.48221011856955	12.386326807873
22.4110178878691	0.817782926032611	20.8081633528452	24.013872422893	11.1983876740399	0.808184390722587	9.61434626822359	12.7824290798561	11.1149366083821	0.698539050939086	9.7458000685415	12.4840731482227
20.6530998993657	0.873782538616572	18.9404861236772	22.3657136750542	10.2526638418091	0.85113313003496	8.58444290694054	11.9208847766776	8.63136636522239	0.610863315150134	7.43407426752813	9.82865846291666
21.184720448883	0.760598527682499	19.6939473346253	22.6754935631407	10.7124523744534	0.918647776949818	8.91190273163178	12.5130020172751	10.5104463512405	0.478061327514907	9.57344614931131	11.4474465531697
21.9953030154631	0.772226235820838	20.4817395932543	23.508866437672	11.8956791185379	1.06553165390211	9.8072370768898	13.9841211601861	9.32376332193371	0.553299355864023	8.23929658444022	10.4082300594272
22.3175801537395	0.562246995999285	21.2155760415809	23.4195842658981	10.4375649031191	0.882967620877054	8.70694836620011	12.1681814400382	9.36286100015698	0.468293437467384	8.4450058627209	10.280716137593
21.4175560272668	1.16791165906994	19.1284491754897	23.7066628790439	9.84782218943678	1.84399241136278	6.23359706316573	13.4620473157078	11.5946107840099	0.522385405135718	10.5707353899439	12.618486178076
21.5392276159606	0.597087989952562	20.3689351556536	22.7095200762677	10.8037633314186	0.592784037191933	9.6419066185224	11.9656200443148	10.184642681332	0.639621717443902	8.93098411514195	11.438301247522
22.1008838306791	0.598390281459984	20.9280388790176	23.2737287823407	12.0761554617967	0.803056674149691	10.5021643804633	13.6501465431301	10.1438187792874	0.558337070900369	9.04947812032264	11.2381594382521
22.523405126104	0.780795709292453	20.9930455358908	24.0537647163172	11.4495864050104	1.25498440791813	8.98981696549085	13.9093558445299	11.2474540288055	0.579986662512228	10.1106801702815	12.3842278873294
21.4583608529171	0.603280317255294	20.2759314310967	22.6407902747375	12.0673896339371	0.867967648639889	10.3661730426029	13.7686062252713	9.98478787293623	0.410059592631952	9.1810710713776	10.7885046744949
22.504751016472	0.612907406517988	21.3034524996968	23.7060495332473	11.0905580315217	0.735748549817483	9.6484908738794	12.5326251891639	10.4133025987611	0.535720156790138	9.36329109145242	11.4633141060698
23.1996058876234	0.605995356165337	22.0118549895393	24.3873567857074	11.9980959558117	0.867854723620949	10.2971006975146	13.6990912141087	10.3146377684424	0.517472767880319	9.30039114339694	11.3288843934878
