estFinal_ps2	sdFinal_ps2	X1	X2
4.97197287781249	0.128279278052049	4.72027196399108	5.22367379163389
5.02765698533239	0.109411180368902	4.81301548053377	5.24229849013101
4.96489844126634	0.117935618041575	4.73354269899951	5.19625418353318
5.10284802588669	0.134497987165572	4.83895390195273	5.36674214982064
5.07886668409418	0.124518727694097	4.8345565848044	5.32317678338397
5.09349088316178	0.126062257197247	4.84614127241871	5.34084049390485
4.93416566111676	0.13839206169463	4.66255871226349	5.20577260997004
4.9887507530176	0.13260950435085	4.72851245305302	5.24898905298218
5.10215950039072	0.122054141073909	4.86261121500986	5.34170778577159
4.96212113182303	0.122719625041462	4.72131941246339	5.20292285118268
5.03470792564954	0.135963171120871	4.76788975626637	5.30152609503272
4.92794849452808	0.137618466700523	4.65793550913582	5.19796147992035
5.04119052629714	0.125049806971645	4.7958380642216	5.28654298837268
4.99312835567059	0.127843527642401	4.74223871795196	5.24401799338923
4.98401406902957	0.138391748828938	4.71234224604367	5.25568589201547
5.18993044393963	0.116911499095144	4.96056879523848	5.41929209264079
4.94146173482446	0.131425856785964	4.68354346353407	5.19938000611485
4.81362582505954	0.113540685548721	4.59085836746404	5.03639328265503
5.0756909551556	0.126242416329891	4.82803513855541	5.32334677175579
5.03251557492857	0.139165067492203	4.75932661058354	5.3057045392736
4.9292592947227	0.112800719661194	4.70794945451024	5.15056913493516
5.08779985888208	0.123667784569151	4.84515951552092	5.33044020224323
5.07572272106118	0.116261797631105	4.84762919472241	5.30381624739994
5.13508325698271	0.114914927608663	4.90961811852028	5.36054839544514
5.0502110453489	0.133369189280141	4.78849534962971	5.31192674106809
4.84433672930323	0.133229674944216	4.58286944166022	5.10580401694625
5.06392431953608	0.1224896097441	4.82359425280461	5.30425438626756
5.00181909513658	0.128227804208215	4.75023574675841	5.25340244351474
5.01834315252284	0.14496991663889	4.73371307691172	5.30297322813397
5.13891971405908	0.126448234022565	4.89081771346464	5.38702171465352
4.89182388130266	0.119366540410883	4.6575673661825	5.12608039642282
4.87563886612751	0.132978072592376	4.61470607092669	5.13657166132833
5.04348138495447	0.125612651892686	4.79700384596786	5.28995892394108
5.07188078271981	0.135008084557589	4.80692568563933	5.33683587980028
5.07152838080165	0.111076033943106	4.85367103210655	5.28938572949675
4.78760784652305	0.120091073463048	4.55203455935034	5.02318113369576
5.02646451153149	0.134864764764678	4.76181088523075	5.29111813783223
4.96422614162831	0.157221559490738	4.65535144235415	5.27310084090247
5.00001971742116	0.140111162224315	4.72500551828773	5.27503391655459
4.92877953488829	0.139148461156685	4.6556711569919	5.20188791278468
5.03056956764847	0.140776061521794	4.75421088516664	5.30692825013029
5.00503509812853	0.122749498580425	4.76420696665395	5.2458632296031
5.05289001646228	0.115979758355868	4.82535382020963	5.28042621271493
5.08993741766289	0.133124089562694	4.82870103457905	5.35117380074673
5.04041691061064	0.147127020097369	4.75162576195983	5.32920805926145
4.9892339346231	0.125574911385838	4.74281658463946	5.23565128460675
5.10886064120892	0.130221316703764	4.85329970686314	5.3644215755547
5.21433754063206	0.105589765456512	5.00720064742662	5.4214744338375
5.00953553865944	0.138920157962058	4.73687550680475	5.28219557051413
5.08784949786806	0.127975903431962	4.8367703609125	5.33892863482363
4.96334545309599	0.116956046206601	4.7339209412615	5.19276996493048
4.99091524901438	0.143307338927867	4.70963494954559	5.27219554848316
4.9746658632441	0.149820859582611	4.68054331367245	5.26878841281574
5.07289182275713	0.12799318490289	4.82174558030461	5.32403806520966
4.99899651527643	0.128285171199828	4.74732065399232	5.25067237656054
4.90496490354373	0.136867101570119	4.63637589213375	5.17355391495371
5.12737336094825	0.127345556729006	4.87749678638688	5.37724993550963
4.96682261047917	0.136332645314209	4.69927729817827	5.23436792278006
4.99531489796092	0.120825044780504	4.75823911206352	5.23239068385831
4.95146659791043	0.123070216931867	4.70999529760742	5.19293789821344
5.03355354716669	0.128915283332879	4.78055214167321	5.28655495266018
4.98279313100678	0.132167352518728	4.72344820350542	5.24213805850815
5.14470272265682	0.135598257102057	4.87863312830014	5.4107723170135
5.0457368274676	0.132239551593407	4.78626896408699	5.30520469084822
5.16232428903051	0.120313631978487	4.926228798639	5.39841977942203
5.1496972849975	0.135665775030895	4.88344770174	5.415946868255
4.9731696786947	0.116386630666728	4.74485249446228	5.20148686292712
5.31962080894561	0.136047982087688	5.0525559610232	5.58668565686803
5.11164385710317	0.132714714714204	4.85113122504469	5.37215648916164
5.03553131814566	0.156439582355934	4.72836806423004	5.34269457206128
5.06357172820144	0.130575225375013	4.80734389634456	5.31979956005831
4.98175665585104	0.12666119514578	4.73317426635897	5.23033904534312
4.93157897015014	0.128514621357774	4.67943962619406	5.18371831410623
5.13187420500253	0.146879347107258	4.84353118172939	5.42021722827567
4.96851909556175	0.128722304680279	4.71586090879433	5.22117728232917
5.04285791153075	0.145583911980971	4.75714892031607	5.32856690274543
5.02786388015913	0.1389360650298	4.7552586403122	5.30046912000605
4.97412311605579	0.146409690944188	4.68674820041233	5.26149803169924
5.12316542169241	0.115315762832573	4.89694842861515	5.34938241476967
5.05739399638992	0.124284998059068	4.81352433664437	5.30126365613547
4.99984798270087	0.122222540656259	4.75997593770262	5.23972002769912
5.03163380578499	0.138764696549668	4.75926887469417	5.30399873687582
4.98784495711543	0.140671542325821	4.71169959681471	5.26399031741615
4.94622268504777	0.130308243905377	4.69057886150848	5.20186650858706
5.12085923882939	0.145863394286238	4.834620604533	5.40709787312578
4.92127918227992	0.117032029136087	4.69167111617051	5.15088724838932
4.99288791236034	0.126787580293594	4.74416456198179	5.24161126273889
5.08899604248235	0.125139833430334	4.84348891378243	5.33450317118228
4.87349877448429	0.130215134761411	4.61799457873055	5.12900297023804
4.79266722928909	0.126138644970262	4.54511932849055	5.04021513008764
4.97275652798218	0.136287300270724	4.70531371842657	5.24019933753779
5.08402414464512	0.128569875647607	4.83173773152828	5.33631055776195
5.25470554912448	0.131164901877287	4.99730899710432	5.51210210114465
5.08620348263329	0.137323145838773	4.81676386925345	5.35564309601313
4.8611232647753	0.112413491198074	4.64058222319585	5.08166430635474
5.08929999153538	0.133166290399526	4.82798647441856	5.35061350865221
5.0479040080939	0.12346617057774	4.80565304718167	5.29015496900612
4.84440123770823	0.118415427541239	4.61208387369179	5.07671860172466
