estFinal_ps11	sdFinal_ps11	X1	X2	estFinal_ps10	sdFinal_ps10	X1.1	X2.1	estFinal_ps01	sdFinal_ps01	X1.2	X2.2
22.4706586513657	0.326526781585175	21.8300143286325	23.1113029740989	11.1468232318249	0.253249754270768	10.6491316544782	11.6445148091716	10.4264308888124	0.159365288026053	10.1134311444195	10.7394306332053
22.1763150498157	0.373653513980655	21.442520948698	22.9101091509334	11.155300851345	0.306209223504108	10.5530974631632	11.7575042395269	10.2214483697077	0.176359260434916	9.87508039368249	10.5678163457329
22.2772007879318	0.336265114430136	21.6170218490702	22.9373797267934	11.4078629778173	0.325648795602468	10.7672580646805	12.0484678909542	10.5580480673687	0.180960244821996	10.2025431408787	10.9135529938588
22.7302334359933	0.338409917787316	22.0658444774831	23.3946223945034	11.4087505085728	0.301182311369596	10.8163434470156	12.00115757013	10.5049873584768	0.180181497363823	10.1508339364146	10.8591407805391
22.6318520313139	0.30544139383816	22.0326275272839	23.231076535344	11.6381446746659	0.230632301623581	11.1851394353895	12.0911499139423	10.5372092279335	0.158669341370032	10.2255243763996	10.8488940794674
22.2926218226042	0.33383367573477	21.6372464278677	22.9479972173407	11.2778682940111	0.327104865353741	10.6341678707765	11.9215687172456	10.4205398066475	0.183786197122675	10.0593770525522	10.7817025607428
21.9475982176951	0.336879859782955	21.2863484148003	22.60884802059	10.5639777495177	0.253913753386718	10.0650660339036	11.0628894651318	10.4455229311909	0.175774401487482	10.1002870533823	10.7907588089995
22.5761547905134	0.345713020440588	21.8976704548565	23.2546391261703	11.4361529061921	0.276423779494101	10.8928266921569	11.9794791202273	10.4033645304454	0.173025621107731	10.0636356240046	10.7430934368861
22.3952398274466	0.34301492668951	21.7218284360043	23.0686512188888	11.0618927614624	0.266883976678583	10.5372780977806	11.5865074251442	10.4887391278286	0.180583749881381	10.1341115300212	10.8433667256361
22.0923672642436	0.366885852444243	21.3719769989633	22.812757529524	10.8405231211893	0.26640165146966	10.3168587086857	11.3641875336929	10.6115040149634	0.2120360555237	10.1944916202752	11.0285164096517
22.1730128359486	0.326139215269912	21.5330302177573	22.8129954541399	10.8839892808296	0.274340438114417	10.3446537674164	11.4233247942428	10.5670137959913	0.151124736738414	10.2703287556574	10.8636988363252
22.1049241961168	0.338991066230281	21.4394428729275	22.7704055193061	11.2222671695922	0.271534187122991	10.6886360875886	11.7558982515958	10.7371676166714	0.162309711378129	10.4184368604538	11.055898372889
21.9571551788036	0.340496032589207	21.2889172704724	22.6253930871348	11.3222699096135	0.320072298034002	10.6928079270358	11.9517318921913	10.3873996311411	0.149478345926486	10.093893731097	10.6809055311853
22.4539066856973	0.361908300508083	21.7432622902553	23.1645510811392	11.3705066653045	0.258828332440689	10.861707624876	11.8793057057331	10.4684839085557	0.190506998872697	10.0941376823193	10.8428301347922
22.5436229460502	0.333369267380116	21.8894690833519	23.1977768087484	11.3057559369761	0.474082272006862	10.3722483093282	12.2392635646241	10.595399883601	0.165074216157656	10.2712118920039	10.9195878751982
22.5313811265821	0.364695564392903	21.8154039426349	23.2473583105293	10.9902519009155	0.288621872224892	10.4228890385436	11.5576147632874	10.5478375619054	0.200563188911207	10.1535645335438	10.9421105902669
22.379805472023	0.323577160107199	21.7449606135664	23.0146503304797	11.2858528350699	0.248911086788765	10.7969091909637	11.7747964791761	10.40218427381	0.171013982208706	10.0662242995716	10.7381442480484
22.2759594341826	0.349820158415383	21.5892980799981	22.9626207883671	11.1321756134715	0.244537205765045	10.6516652347013	11.6126859922418	10.5784368337307	0.169479796140961	10.2455595092462	10.9113141582152
22.5529206025708	0.31311781246955	21.9385527591015	23.1672884460401	11.1558960974285	0.271138393319628	10.622851413116	11.6889407817409	10.4295559881316	0.166503488358896	10.1025771997811	10.756534776482
22.8939425361463	0.345378792511825	22.2161076731958	23.5717773990968	11.495874308268	0.283639430329719	10.9382857008517	12.0534629156843	10.4232830383677	0.182498275180895	10.0648091798735	10.7817568968619
22.4172599387516	0.328601628886303	21.772359354054	23.0621605234492	11.2904633131325	0.386202403086717	10.5302313803351	12.0506952459299	10.4288262848434	0.183547157195856	10.0682846331166	10.7893679365702
22.2641751687477	0.360302316454734	21.5569013701637	22.9714489673316	10.8246508543233	0.286511361303138	10.2614548930635	11.387846815583	10.3716573107571	0.164748697447669	10.0481125283402	10.6952020931739
22.6053915679455	0.315116406559762	21.9870560189462	23.2237271169448	11.7033969027866	0.297706243476434	11.1179798298562	12.288813975717	10.6247667695532	0.17332314643503	10.2842976928463	10.9652358462601
22.6376622914613	0.31511286809296	22.0192221477683	23.2561024351544	11.5647428728044	0.257609802604199	11.0585636330357	12.0709221125731	10.640079643344	0.17566650085313	10.2949598925853	10.9851993941027
21.9609271982203	0.32374395053103	21.3253940989415	22.5964602974992	10.8502318474337	0.312092282790335	10.2362429007756	11.4642207940919	10.6778857121396	0.162849796942373	10.3578985540558	10.9978728702235
22.6534550690797	0.31573094466891	22.0338570845465	23.2730530536129	11.4439234883927	0.286635230806491	10.8803392609534	12.0075077158319	10.4412226947059	0.199904840303943	10.0484637889518	10.8339816004599
22.2915485590214	0.327141200985713	21.6496312787957	22.9334658392471	11.1838264203883	0.359051968206168	10.4774211618456	11.890231678931	10.3789164815323	0.168036420968169	10.0489622344596	10.7088707286049
21.7791784981917	0.335150385792795	21.1210789217376	22.4372780746459	10.9117695193864	0.307520442603552	10.3068385750554	11.5167004637174	9.80214381869439	0.216828463540106	9.37624230070766	10.2280453366811
