estFinal_ipw	sdFinal_ipw	X1.1	X2.1
7.19270957526856	0.166943317207481	6.8655006735419	7.51991847699522
7.0941136596903	0.178095919391602	6.74504565768276	7.44318166169784
6.81028569170775	0.17485103715194	6.46757765888995	7.15299372452555
6.92560129842519	0.211705651209091	6.51065822205538	7.34054437479501
6.68998804472964	0.288296315334062	6.12492726667488	7.2550488227844
6.87970776619237	0.188642851115323	6.50996777800633	7.2494477543784
7.06589510281646	0.164890194837274	6.7427103209354	7.38907988469751
7.09173041484432	0.223692605631396	6.65329290780678	7.53016792188186
6.79235413832527	0.160424457123911	6.4779222023624	7.10678607428813
6.84702456056471	0.230444348397832	6.39535363770496	7.29869548342446
6.82656481017295	0.177277686800979	6.47910054404303	7.17402907630287
7.24529400002444	0.197089510876454	6.85899855870659	7.63158944134229
6.89704896189325	0.174004803409286	6.55599954721105	7.23809837657545
6.94610398699758	0.160183185971125	6.63214494249417	7.26006303150098
7.00753432923231	0.181533361487047	6.65172894071769	7.36333971774692
7.33866085551461	0.177012620513339	6.99171611930847	7.68560559172076
6.90533299840925	0.185265077398884	6.54221344670743	7.26845255011106
7.07963112035598	0.214500107218441	6.65921091020784	7.50005133050412
7.14954595136531	0.175763331393484	6.80504982183408	7.49404208089654
7.06210664256713	0.204307508025215	6.66166392683771	7.46254935829656
7.07108646059886	0.146530252504849	6.78388716568936	7.35828575550836
7.05248831973357	0.170038477366719	6.7192129040948	7.38576373537234
6.88441550008473	0.183620692752348	6.52451894229012	7.24431205787933
7.13451756275287	0.185575356781714	6.77078986346071	7.49824526204503
6.7721684658345	0.175037488222375	6.42909498891865	7.11524194275036
6.42376019593423	0.178257429453351	6.07437563420567	6.7731447576628
6.92000460130137	0.169668195038162	6.58745493902657	7.25255426357616
6.84328126321601	0.169354683163617	6.51134608421532	7.1752164422167
7.25998893081539	0.169269004323191	6.92822168234193	7.59175617928884
6.89727657420002	0.173050923564903	6.55809676401281	7.23645638438723
6.88531276885829	0.191949331916392	6.50909207830216	7.26153345941442
6.95091172359168	0.197160238705635	6.56447765572864	7.33734579145472
6.94850596986514	0.208488613542277	6.53986828732227	7.357143652408
6.86566384590818	0.17718289408106	6.5183853735093	7.21294231830705
7.19246594435771	0.17768835094115	6.84419677651306	7.54073511220236
7.18316671673605	0.188675985502312	6.81336178515151	7.55297164832058
7.09340096635996	0.167549106962383	6.76500471671369	7.42179721600623
6.77890931404971	0.165259322569502	6.45500104181349	7.10281758628594
7.25048398621565	0.193196207088813	6.87181942032158	7.62914855210973
7.1127744729279	0.194954161772607	6.73066431585359	7.49488463000222
6.94862755600316	0.220868630291919	6.515725040631	7.38153007137532
6.81619320989079	0.171315279726396	6.48041526162705	7.15197115815452
7.12672850346201	0.189911909888533	6.75450116008049	7.49895584684354
7.09178151788898	0.19820337550145	6.70330290190613	7.48026013387182
6.80901043018418	0.180682481378815	6.4548727666817	7.16314809368666
7.00429418839169	0.175169894900334	6.66096119438704	7.34762718239634
6.76647300811716	0.18113367895259	6.41145099737008	7.12149501886424
6.77227811643632	0.203387456490544	6.37363870171486	7.17091753115779
7.07067306574685	0.171837990262182	6.73387060483297	7.40747552666072
6.80466019969942	0.178285559113391	6.45522050383717	7.15409989556167
6.9664367836615	0.177966590266298	6.61762226673956	7.31525130058345
6.83870443211411	0.181043892231628	6.48385840334012	7.1935504608881
7.41597029670011	0.167559780368761	7.08755312717734	7.74438746622288
6.67198565025173	0.174820529499707	6.32933741243231	7.01463388807116
6.95468256514235	0.164029957202195	6.63318384902605	7.27618128125865
7.01445826714007	0.182398911701924	6.6569564002043	7.37196013407584
6.54927427584861	0.195841319588556	6.16542528945504	6.93312326224219
7.09320198288415	0.174562674069965	6.75105914170702	7.43534482406128
6.84761170974103	0.170725701553928	6.51298933469533	7.18223408478673
6.86792703206992	0.183834145936434	6.50761210603451	7.22824195810533
6.76667443759888	0.200801042588564	6.37310439412529	7.16024448107246
7.11873139753317	0.182666942674406	6.76070418989134	7.47675860517501
6.6288589623516	0.17394869961634	6.28791951110358	6.96979841359963
7.01478527117329	0.174473799242251	6.67281662465848	7.35675391768811
6.65797887706005	0.222153950489117	6.22255713410138	7.09340062001872
7.13200863019413	0.19623038869405	6.74739706835379	7.51662019203447
6.8819294544079	0.163767133598477	6.56094587255489	7.20291303626092
7.09193183056815	0.16200827030056	6.77439562077905	7.40946804035724
6.67270556468781	0.189228573858686	6.30181755992479	7.04359356945084
7.08152569649456	0.173871727133648	6.74073711131261	7.42231428167651
6.76314028480471	0.164725708618389	6.44027789591267	7.08600267369675
7.05577720204636	0.179085621136613	6.7047693846186	7.40678501947412
7.05456544848667	0.176819579654279	6.70799907236428	7.40113182460906
6.92482027650027	0.216245692776814	6.50097871865772	7.34866183434283
7.04995352640813	0.177151147467558	6.70273727737171	7.39716977544454
6.92394442613211	0.173831604101298	6.58323448209357	7.26465437017065
6.87117904331596	0.184605198812381	6.50935285364369	7.23300523298822
7.29528416066511	0.15980475379393	6.98206684322901	7.60850147810121
6.77359802185022	0.208046931316999	6.3658260364689	7.18137000723153
7.03357055712145	0.179827966406231	6.68110774296524	7.38603337127766
6.70436678528968	0.189447444509301	6.33304979405145	7.07568377652791
7.26509114673631	0.169563152464683	6.93274736790553	7.59743492556709
7.06723742801061	0.168594749690915	6.73679171861642	7.39768313740481
6.80137805419246	0.194312921652655	6.42052472775325	7.18223138063166
7.09442132597321	0.193808661348623	6.71455634972991	7.47428630221651
6.59526574153927	0.173316365107255	6.25556566592905	6.93496581714949
6.77425169660842	0.187423233761664	6.40690215843555	7.14160123478128
6.91349779756408	0.181733875081242	6.55729940240485	7.26969619272332
6.99108371931533	0.182373303493634	6.6336320444678	7.34853539416285
6.68627640701399	0.186986925711844	6.31978203261878	7.05277078140921
7.14751634610183	0.174147452991062	6.80618733823935	7.48884535396431
7.36706024209715	0.167420051707081	7.03891694075127	7.69520354344303
6.92818377724478	0.19019887580772	6.55539398066165	7.30097357382791
7.15813407134807	0.170375796418584	6.82419751036764	7.49207063232849
6.95611673813273	0.187766562526893	6.58809427558002	7.32413920068544
7.04919943709252	0.204533862763992	6.6483130660751	7.45008580810994
6.72654991109928	0.189652028912638	6.35483193443051	7.09826788776805
7.09658551441455	0.218070900983071	6.66916654848774	7.52400448034137
7.00025503091389	0.187649930398659	6.63246116733252	7.36804889449526
6.97567516838711	0.173026315197804	6.63654359059941	7.3148067461748
7.42361767504981	0.189131995257131	7.05291896434583	7.79431638575379
7.27279178437736	0.17458188199425	6.93061129566863	7.61497227308609
7.09296517363111	0.179493601954011	6.74115771380125	7.44477263346097
7.18429146473323	0.154454247584701	6.88156113946722	7.48702178999925
7.19537081718574	0.175417395006442	6.85155272297311	7.53918891139837
6.79261312562856	0.181405652754266	6.4370580462302	7.14816820502692
6.98029708744928	0.164728715942697	6.6574288042016	7.30316537069697
6.57562540259807	0.206441906128263	6.17099926658668	6.98025153860947
6.7346251386981	0.18136958565603	6.37914075081228	7.09010952658392
7.09296147222125	0.187202412592877	6.72604474353921	7.45987820090329
6.75750870146342	0.182871611513043	6.39908034289786	7.11593706002899
6.80454820773435	0.176785725356317	6.45804818603597	7.15104822943273
6.99099898901449	0.168496107784053	6.66074661775775	7.32125136027124
6.98834317293266	0.170807600600043	6.65356027575657	7.32312607010874
6.90680360439093	0.168675428404032	6.57619976471903	7.23740744406283
6.92185075469752	0.184611592265963	6.56001203385623	7.28368947553881
6.87612174850849	0.183691132548401	6.51608712871362	7.23615636830335
7.15946475650815	0.178958648635793	6.808705805182	7.51022370783431
7.24042659151849	0.169649256111956	6.90791404953906	7.57293913349793
6.96520674289028	0.168205033613904	6.63552487700703	7.29488860877353
6.68548634202026	0.181476220909259	6.32979294903811	7.0411797350024
6.96614204413549	0.183757411914193	6.60597751678367	7.32630657148731
6.88691122473378	0.193371795628338	6.50790250530224	7.26591994416532
6.88083261077114	0.186892118439937	6.51452405862887	7.24714116291342
6.93134102612517	0.187758106915328	6.56333513657113	7.29934691567921
6.94400911049034	0.164461714091498	6.621664150871	7.26635407010968
6.91887110314176	0.163176692530447	6.59904478578208	7.23869742050143
6.84993543140504	0.213360477431134	6.43174889564001	7.26812196717006
6.95942011601144	0.182645707678894	6.60143452896081	7.31740570306207
6.71024037764595	0.207217401368097	6.30409427096447	7.11638648432742
6.63761432474126	0.188212602848095	6.26871762315899	7.00651102632353
7.24226257973632	0.183200797631147	6.88318901637928	7.60133614309337
6.64511551519638	0.178875292562307	6.29451994177426	6.99571108861851
7.07570191239712	0.181169078103643	6.72061051931398	7.43079330548026
6.86943323415343	0.167249435152406	6.54162434125471	7.19724212705214
6.90661164318314	0.199752441879875	6.51509685709859	7.2981264292677
6.85441330907169	0.180851050486749	6.49994525011767	7.20888136802572
7.01550740161373	0.176931666301237	6.66872133566331	7.36229346756415
6.98901018820719	0.170788506219727	6.65426471601652	7.32375566039785
7.05358299376162	0.165720149991187	6.72877149977889	7.37839448774435
6.95496098125606	0.194173274501221	6.57438136323366	7.33554059927845
7.17585049200573	0.219052375545934	6.7465078359357	7.60519314807576
6.9063033012132	0.210922522922083	6.49289515628592	7.31971144614048
7.02773986991406	0.227158538344619	6.58250913475861	7.47297060506952
7.33286070310975	0.181353574085411	6.97740769790235	7.68831370831716
6.79586978774073	0.179934843524141	6.44319749443341	7.14854208104804
6.79727738870675	0.251710057157939	6.30392567667719	7.29062910073631
7.00602344292555	0.157747850604347	6.69683765574103	7.31520923011007
7.20216315184053	0.185806655364628	6.83798210732586	7.5663441963552
7.25305597685575	0.193329441348694	6.87413027181231	7.63198168189919
6.75784281307168	0.173437526175607	6.41790526176749	7.09778036437587
7.10073821236685	0.178004961510983	6.75184848780532	7.44962793692838
7.04051128320318	0.16088008103017	6.72518632438404	7.35583624202231
6.85393688279344	0.164173994080552	6.53215585439556	7.17571791119133
6.77735548220945	0.201712750761895	6.38199849071614	7.17271247370276
7.13448006988075	0.17893695082654	6.78376364626073	7.48519649350077
7.05860438452063	0.164877092090269	6.7354452840237	7.38176348501756
7.06338773667966	0.189328090845354	6.69230467862277	7.43447079473655
7.05006145068609	0.178067944356153	6.70104827974803	7.39907462162415
7.36477200328884	0.177106723945979	7.01764282435472	7.71190118222296
6.93258490772078	0.173894319442772	6.59175204161295	7.27341777382861
6.72240718888403	0.193780256719968	6.34259788571289	7.10221649205517
7.1110545586564	0.16387780561175	6.78985405965737	7.43225505765543
7.10328633115478	0.179113096592317	6.75222466183384	7.45434800047572
7.01154669053439	0.180002101915618	6.65874257077978	7.364350810289
6.96214000520325	0.196318525582241	6.57735569506206	7.34692431534444
6.83253088868914	0.179630881111727	6.48045436171016	7.18460741566813
6.97048195141821	0.190186925173052	6.59771557807903	7.34324832475739
7.03516350693279	0.198091406297138	6.6469043505904	7.42342266327518
7.29086607444246	0.167244253033343	6.96306733849711	7.61866481038781
7.37655134735166	0.175879875539671	7.03182679129391	7.72127590340942
6.94901925940176	0.18317691051349	6.58999251479532	7.3080460040082
6.84029881332096	0.184176808527202	6.47931226860765	7.20128535803428
7.05804791158633	0.166164925177051	6.73236465823931	7.38373116493335
6.65281822743872	0.19832994649499	6.26409153230854	7.0415449225689
7.12138798117354	0.173639894824721	6.78105378731709	7.46172217502999
7.08988471195149	0.180323863414614	6.73644993965885	7.44331948424413
7.02315496830451	0.184143821959828	6.66223307726325	7.38407685934577
