V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
-1.17229388053645	0.802737391347819	-2.74565916757818	0.401071406505271	-0.876737932331572	1.38871101864551	-3.59861152887677	1.84513566421363	-0.00151386704069978	0.631291286859102	-1.23884478928454	1.23581705520314
-0.609730596590193	0.672314998459736	-1.92746799357128	0.70800680039089	-0.421690882793673	0.791407222203211	-1.97284903831197	1.12946727272462	0.296301072808948	0.582956263098517	-0.846293202864146	1.43889534848204
0.248465106731278	0.458670428962363	-0.650528934034954	1.14745914749751	0.0954966435535241	1.24000823156629	-2.33491949031641	2.52591277742346	1.02266202103383	0.664916115910595	-0.280573566150934	2.3258976082186
0.470534109558642	0.589233423121681	-0.684363399759854	1.62543161887714	0.759920532873231	1.17111005311826	-1.53545517123856	3.05529623698502	0.625475452811813	0.455731565771721	-0.267758416100761	1.51870932172439
-1.21322957374599	0.554782813586897	-2.30060388837631	-0.125855259115677	-1.77806792090537	1.18708269556772	-4.10475000421809	0.54861416240735	0.156781297262103	0.552313441233599	-0.92575304755575	1.23931564207996
-0.68792364439091	0.444231391616853	-1.55861717195994	0.182769883178122	-1.3732109662983	0.78113715148977	-2.90423978321825	0.157817850621651	-1.20155933329087	0.561894735146704	-2.30287301417841	-0.100245652403331
-0.572769310576	0.494232222552946	-1.54146446677977	0.395925845627775	-1.4825885639964	1.24157405393645	-3.91607370971185	0.950896581719042	0.868152817445296	0.71335172052999	-0.530016554793484	2.26632218968408
0.375434919802192	0.473927654809312	-0.553463283624059	1.30433312322844	0.706853690684124	0.864206077621169	-0.986990221453367	2.40069760282161	1.57158787834703	0.651830412138549	0.294000270555476	2.84917548613859
-0.201970480439844	0.468613935850082	-1.120453794706	0.716512833826317	1.0774816588219	1.60179459816085	-2.06203575357337	4.21699907121718	1.29915889187861	0.705387188384119	-0.0833999973542678	2.68171778111148
0.649178398447095	0.473327104470452	-0.278542726314992	1.57689952320918	0.713297569760364	0.731812085531293	-0.721054117880971	2.1476492574017	0.686385717447088	0.574515044302711	-0.439663769386225	1.8124352042804
-0.349187438752217	0.394960040137164	-1.12330911742106	0.424934239916624	-1.04394059905425	0.772236000383108	-2.55752315980514	0.469641961696647	-0.358719044685696	0.689680011576064	-1.71049186737478	0.993053778003389
-0.152639991242111	0.406093833956272	-0.948583905796404	0.643303923312182	-0.71379776735138	0.734408882442013	-2.15323917693773	0.725643642234964	0.256095189710361	0.789597343346033	-1.29151560324786	1.80370598266859
0.377068069500645	0.39425144287635	-0.395664758537001	1.14980089753829	-0.153627346622478	0.501732172058146	-1.13702240385645	0.829767710611488	0.661804411477565	0.535064545004157	-0.386922096730583	1.71053091968571
0.896962666560853	0.395288473089631	0.122197259305175	1.67172807381653	-0.0387435578997639	0.517604623223075	-1.05324861941699	0.975761503617464	0.252716873631567	0.839330036114741	-1.39236999715332	1.89780374441646
1.05604575694255	0.415044142945327	0.242559236769711	1.86953227711539	-1.01856209943005	0.666127017814122	-2.32417105434573	0.287046855485628	1.01879820268515	0.551904862011636	-0.0629353268576596	2.10053173222795
