estFinal_iptw11	sdFinal_iptw11	X1	X2	estFinal_iptw10	sdFinal_iptw10	X1.1	X2.1	estFinal_iptw01	sdFinal_iptw01	X1.2	X2.2
23.4156964906624	0.353198382991992	22.7234276599981	24.1079653213267	8.07440861608534	0.416152639072596	7.25874944350305	8.89006778866762	9.2390289125406	0.357082105827087	8.53914798511951	9.93890983996169
22.7279835250707	0.304795766546927	22.1305838226387	23.3253832275027	8.3136128106937	0.432963208172892	7.46500492267483	9.16222069871257	8.09490247773794	0.496460519316826	7.12183985987696	9.06796509559892
23.433401785858	0.414193958779697	22.6215816266498	24.2452219450662	9.57829744778978	0.538241242350904	8.52334461278201	10.6332502827976	9.40959757846787	0.382597765619045	8.65970595785454	10.1594891990812
22.8419816658201	0.307603410556355	22.2390789811296	23.4448843505105	8.07802459568952	0.429089566241225	7.23700904585672	8.91904014552233	8.78759258892829	0.343678847522679	8.11398204778384	9.46120313007274
23.0469648814063	0.362181112570627	22.3370899007679	23.7568398620448	8.47575805875374	0.375298301934459	7.7401733869622	9.21134273054528	9.26405439877281	0.350585283965672	8.57690724220009	9.95120155534553
22.9479513532781	0.301769455271585	22.3564832209458	23.5394194856104	7.69301285807771	0.385994314530244	6.93646400159843	8.44956171455699	9.01487245098572	0.331531097168087	8.36507150053627	9.66467340143517
23.3537859371614	0.616229669982808	22.1459757839951	24.5615960903277	9.33245625708313	0.468034422986986	8.41510878802864	10.2498037261376	9.12995026326387	0.387108510341141	8.37121758299524	9.88868294353251
23.14824427162	0.325946918325634	22.5093883117018	23.7871002315383	8.28379171958905	0.419322532060248	7.46191955675097	9.10566388242714	8.04077932532483	0.449072312651339	7.1605975925282	8.92096105812145
23.4670660114238	0.301276562789903	22.8765639483556	24.0575680744921	8.46508392952301	0.419457245174269	7.64294772898144	9.28722013006457	8.40778207502445	0.407759275231529	7.60857389557065	9.20699025447824
22.5102689565891	0.339458020310025	21.8449312367814	23.1756066763967	9.31042391715441	0.483142146939984	8.36346530915204	10.2573825251568	8.56672607078983	0.577663305533202	7.43450599194476	9.69894614963491
23.2433154893883	0.371576479377557	22.5150255898082	23.9716053889683	9.68885685705401	0.499161357361475	8.71050059662551	10.6672131174825	10.0101856162353	0.392333720471185	9.24121152411175	10.7791597083588
23.5968907651308	0.417005044858077	22.779560877209	24.4142206530526	8.05648059604228	0.412246965528642	7.24847654360614	8.86448464847841	8.40584239165126	0.515917451033597	7.39464418762541	9.41704059567711
23.5551155920068	0.365725304918481	22.8382939943665	24.271937189647	8.87269912767845	0.455133786824727	7.98063690550198	9.76476134985491	8.66033420982414	0.390359056904975	7.89523045829039	9.4254379613579
22.9588177475965	0.406599528342634	22.1618826720449	23.7557528231481	8.98144271072471	0.440353450699221	8.11834994735424	9.84453547409518	8.48657681400322	0.370381067306462	7.76062992208256	9.21252370592389
22.9705712673523	0.384601512776492	22.2167523023103	23.7243902323942	9.36385343012538	0.405316924206332	8.56943225868097	10.1582746015698	9.46399168145229	0.558826216835043	8.36869229645561	10.559291066449
23.7508438707941	0.532676377085141	22.7067981717072	24.794889569881	7.92672396080592	0.538830523855092	6.87061613404994	8.9828317875619	7.59976415601104	0.465799376563504	6.68679737794657	8.5127309340755
23.3309069486444	0.454479654862824	22.4401268251132	24.2216870721755	9.91477407105095	0.484757726182799	8.96464892773266	10.8648992143692	9.77416423798829	0.463535817033259	8.8656340366031	10.6826944393735
22.7410804230737	0.341387287436805	22.0719613396976	23.4101995064498	7.91892600921701	0.401863256481304	7.13127402651366	8.70657799192037	8.2976714960468	0.399783778541461	7.51409529010554	9.08124770198806
23.0917556060447	0.387578978437693	22.3321008083069	23.8514104037826	8.9765867407235	0.565903045613696	7.86741677132065	10.0857567101263	8.27685365066073	0.747445658371128	6.81186016025332	9.74184714106814
22.4478672217388	0.356232806916999	21.7496509201815	23.1460835232961	9.3740740479265	0.529360275177895	8.33652790857782	10.4116201872752	8.71446323383898	0.472830931809488	7.78771460749239	9.64121186018558
