estFinal_ipw	sdFinal_ipw	X1.1	X2.1
6.17610558514909	0.264251227819374	5.65817317862312	6.69403799167506
6.99818179896684	0.24025907188488	6.52727401807247	7.4690895798612
6.31424442071657	0.232884758884746	5.85779029330247	6.77069854813068
6.14265612129724	0.24033481585806	5.67159988221544	6.61371236037904
6.54310546863272	0.232538208790096	6.08733057940413	6.9988803578613
6.82866533418461	0.260476136844622	6.31813210596915	7.33919856240007
6.65141080036193	0.251082309133311	6.15928947446064	7.14353212626322
6.34748730295787	0.247785374311696	5.86182796930694	6.83314663660879
6.55448460972239	0.224772635507602	6.1139302441275	6.99503897531729
6.21607629888551	0.281476517406061	5.66438232476963	6.76777027300139
6.57996141057493	0.260525176990503	6.06933206367354	7.09059075747632
6.25588567714711	0.24780036716957	5.77019695749475	6.74157439679946
6.61155462162599	0.24796378523716	6.12554560256116	7.09756364069082
6.82705791412633	0.240854762863113	6.35498257891463	7.29913324933804
6.58627532211201	0.233225280258806	6.12915377280475	7.04339687141926
6.65632000629727	0.23026681466663	6.20499704955067	7.10764296304386
6.28615233464809	0.252426220560535	5.79139694234944	6.78090772694674
6.63854487513083	0.234401570015973	6.17911779789953	7.09797195236214
6.57759214626686	0.23741332079291	6.11226203751276	7.04292225502097
6.61735907486371	0.237545877472017	6.15176915501856	7.08294899470886
6.49676106284414	0.254657886077214	5.9976316061328	6.99589051955548
6.84432382491256	0.249849397909125	6.35461900501068	7.33402864481445
6.86868531459752	0.21841871593679	6.44058463136142	7.29678599783363
6.10859196621668	0.248997453537423	5.62055695728333	6.59662697515003
6.57156636525507	0.213404142668775	6.15329424562427	6.98983848488587
6.82620517825814	0.243418807452001	6.34910431565222	7.30330604086406
6.68829869637499	0.225296335289697	6.24671787920718	7.12987951354279
6.54546746491696	0.314474303079978	5.9290978308802	7.16183709895372
6.40197205122464	0.279009921213131	5.85511260564691	6.94883149680238
6.43457507623759	0.370706612316694	5.70799011609687	7.16116003637831
6.50198294760946	0.316091347013711	5.88244390746259	7.12152198775634
6.24657252233813	0.287508244550719	5.68305636301872	6.81008868165754
6.74219363611578	0.238769254547574	6.27420589720254	7.21018137502902
6.35136463926216	0.263722299140077	5.83446893294761	6.86826034557671
6.55994894542657	0.309791369192235	5.95275786180979	7.16714002904335
6.42908819878321	0.237140037773679	5.9642937247468	6.89388267281962
6.53055642236363	0.24948043839092	6.04157476311742	7.01953808160983
6.54712670334106	0.224898003869185	6.10632661575746	6.98792679092467
6.60820396959737	0.23410173468617	6.14936456961248	7.06704336958226
6.2619906305997	0.240224306771465	5.79115098932763	6.73283027187178
6.42211416257051	0.245080347804362	5.94175668087396	6.90247164426706
6.36793910350571	0.277519428357143	5.82400102392571	6.91187718308571
5.89090364248476	0.267007772743065	5.36756840790835	6.41423887706117
5.88234137761387	0.365976099635928	5.16502822232745	6.59965453290029
6.56784884798271	0.24250262657613	6.0925436998935	7.04315399607193
6.48241312885282	0.227462333651982	6.03658695489493	6.9282393028107
6.92223766133479	0.21915966673439	6.49268471453539	7.3517906081342
6.34032889629923	0.232590798434978	5.88445093136668	6.79620686123179
6.86497188106905	0.237380675524839	6.39970575704037	7.33023800509773
6.52529951304812	0.235159246789697	6.06438738934032	6.98621163675593
6.80546743304443	0.245278842348279	6.3247209020418	7.28621396404706
6.21587333878756	0.262859007558027	5.70066968397383	6.73107699360129
6.48399702515548	0.272099783647659	5.95068144920607	7.0173126011049
6.67728831524508	0.239172848091895	6.20850953298496	7.14606709750519
6.17693261177716	0.241744106242696	5.70311416354148	6.65075106001284
6.57713060744123	0.232872357160726	6.1207007874062	7.03356042747625
6.61908907033393	0.213798689647219	6.20004363862538	7.03813450204248
6.41950534009452	0.229494433714165	5.96969625001476	6.86931443017428
6.37313622450927	0.229706573629542	5.92291134019537	6.82336110882318
6.28663616240951	0.269564720698756	5.75828930983995	6.81498301497907
6.67990349960277	0.260612189931603	6.16910360733683	7.19070339186872
6.78075385266195	0.242777883072546	6.30490920183976	7.25659850348414
6.45857076272016	0.460310592550279	5.55636200132162	7.36077952411871
6.38530083692288	0.259804293589117	5.87608442148821	6.89451725235755
6.65178749003207	0.230131856027706	6.20072905221777	7.10284592784638
6.62034257636607	0.225844768595942	6.17768682991803	7.06299832281412
6.26391762519418	0.244947606132178	5.78382031717511	6.74401493321325
6.46598315045101	0.241178240058877	5.99327379993562	6.93869250096641
6.58964038309889	0.231996372966372	6.1349274920848	7.04435327411298
6.19843232403219	0.258797684776001	5.69118886187122	6.70567578619315
6.6518576144656	0.239906784495266	6.18164031685488	7.12207491207632
6.54009802053344	0.268425269569698	6.01398449217683	7.06621154889005
5.80246938675063	0.254977692804465	5.30271310885388	6.30222566464738
6.47585175371983	0.236591017672679	6.01213335908138	6.93957014835828
6.57384868976822	0.250321798892731	6.08321796393847	7.06447941559797
6.59890525402853	0.274899338760726	6.06010255005751	7.13770795799955
6.59105351727763	0.226936629800997	6.14625772286768	7.03584931168758
6.77959855775409	0.245768328042938	6.29789263478993	7.26130448071825
7.10635561129516	0.24126683504461	6.63347261460772	7.5792386079826
6.35114674075495	0.250992546053954	5.8592013504892	6.8430921310207
6.64136399603074	0.22078910589832	6.20861734847003	7.07411064359145
6.17482892401403	0.2358633572573	5.71253674378972	6.63712110423833
