estimate	se	lower	upper
5.29693756318066	0.226788561861196	4.85243198193271	5.7414431444286
5.1879789168223	0.209151421823483	4.77804213004827	5.59791570359633
5.0010723923313	0.247358907381097	4.51624893386435	5.48589585079824
5.41422771338368	0.250303361355075	4.92363312512774	5.90482230163963
4.89592789787713	0.236358310631662	4.43266560903908	5.35919018671519
4.93760438805631	0.249679890443295	4.44823180278745	5.42697697332517
4.74264565188762	0.244851625014072	4.26273646686003	5.2225548369152
4.96844437529618	0.390278527865195	4.2034984606804	5.73339028991196
5.17100157490754	0.233416288130271	4.7135056501722	5.62849749964287
5.06582580962182	0.215502233397021	4.64344143216366	5.48821018707998
4.9500840510086	0.262846829239754	4.43490426569869	5.46526383631852
5.23773580164114	0.297194112093322	4.65523534193823	5.82023626134405
