estFinal_msm11	sdFinal_msm11	X1	X2
6.41721952019349	0.312933617519077	5.8038696298561	7.03056941053089
6.78426504553052	0.311395301094675	6.17393025538496	7.39459983567609
6.81454224334068	0.308610160485653	6.2096663287888	7.41941815789256
6.29200216299777	0.296773648302926	5.71032581232403	6.8736785136715
6.4941450797602	0.343807506148345	5.82028236770944	7.16800779181095
6.24175837936588	0.313240740134386	5.62780652870248	6.85571023002927
6.42760210716599	0.341128522344205	5.75899020337134	7.09621401096063
5.48514770447102	0.325632270986844	4.84690845333681	6.12338695560524
7.01757606718301	0.297760361025588	6.43396575957285	7.60118637479316
6.43122820159882	0.319284459941698	5.80543066011309	7.05702574308454
6.51472779960259	0.308611102706798	5.90985003829726	7.11960556090791
6.61554440247245	0.32308583394848	5.98229616793343	7.24879263701147
7.00122020865125	0.342220476984902	6.33046807376085	7.67197234354166
6.04056824655332	0.371914885294997	5.31161507137513	6.76952142173152
6.98951614101299	0.31077629312625	6.38039460648554	7.59863767554044
6.51427510425612	0.317357682252021	5.89225404704216	7.13629616147009
7.04655673943224	0.304338211372717	6.45005384514171	7.64305963372277
6.2733303653094	0.328556329064044	5.62935996034387	6.91730077027493
6.56769954242074	0.336259623882234	5.90863067961156	7.22676840522992
6.84580844380071	0.336637910310954	6.18599813959124	7.50561874801019
6.13344273643981	0.331401304948406	5.48389617874093	6.78298929413868
6.7279192997362	0.33002657929576	6.08106720431651	7.37477139515589
6.87797702026846	0.314454848698524	6.26164551681935	7.49430852371756
6.81247422316076	0.35233429105115	6.12189901270051	7.50304943362102
6.3182683382553	0.341878126492413	5.64818721033017	6.98834946618043
6.10652404900869	0.318232967095937	5.48278743350066	6.73026066451673
6.80274424457862	0.341135565296584	6.13411853659731	7.47136995255992
6.24422777331746	0.343655203756178	5.57066357395535	6.91779197267957
6.65996485823312	0.380497563926911	5.91418963293638	7.40574008352987
6.55979226893819	0.39818501999845	5.77934962974123	7.34023490813515
6.54477968820879	0.32738412508803	5.90310680303625	7.18645257338133
6.63066043750235	0.33101432338329	5.9818723636711	7.27944851133359
6.720873567658	0.311111633537993	6.11109476592353	7.33065236939246
6.28960817581736	0.311162766037293	5.67972915438427	6.89948719725046
6.72393252304222	0.309262699286807	6.11777763244008	7.33008741364436
5.99569273873423	0.304487216723843	5.39889779395549	6.59248768351296
6.45829597019625	0.392063738092278	5.68985104353539	7.22674089685712
5.96619366443143	0.358058471708777	5.26439905988222	6.66798826898063
6.51565800836571	0.314492600468588	5.89925251144727	7.13206350528414
6.17547034608825	0.301733598570137	5.58407249289078	6.76686819928572
6.61213771100917	0.341789640807817	5.94223001502585	7.2820454069925
6.20337064204572	0.324847852641494	5.56666885086839	6.84007243322304
6.05965588664758	0.341096370629984	5.39110700021282	6.72820477308235
6.40187229973303	0.327979624272683	5.75903223615857	7.04471236330749
6.23786524801304	0.32395676833789	5.60290998207077	6.8728205139553
6.36282819399813	0.368022606562252	5.64150388513612	7.08415250286014
7.42103021944977	0.341969529016533	6.75076994257737	8.09129049632218
6.67241174872616	0.3137012150422	6.05755736724344	7.28726613020887
6.61161570989413	0.366588999679073	5.89310127052314	7.33013014926511
6.45911641362912	0.321256695839064	5.82945328978455	7.08877953747368
6.94785815727453	0.325932290994021	6.30903086692624	7.58668544762281
6.81678645038015	0.337557748789802	6.15517326275214	7.47839963800816
6.51428907436652	0.305227775345846	5.91604263468867	7.11253551404438
6.69172865986345	0.313504001269186	6.07726081737585	7.30619650235106
6.54557019612637	0.290046425251305	5.97707920263382	7.11406118961893
6.34116368242913	0.31611312445649	5.72158195849441	6.96074540636385
6.79471175535925	0.305369284836419	6.19618795707987	7.39323555363863
6.56874110063507	0.321665924483538	5.93827588864734	7.1992063126228
6.25326833754055	0.325121975488791	5.61602926558252	6.89050740949858
6.42626340455686	0.300050634694011	5.8381641605566	7.01436264855712
5.482015194433	0.313679204842627	4.86720395294145	6.09682643592455
6.64634694139128	0.316426758836166	6.02615049407239	7.26654338871016
6.26609740289942	0.316211781715925	5.64632231073621	6.88587249506263
6.38117170323004	0.354786675784065	5.68578981869327	7.07655358776681
6.39203098104693	0.317125858859338	5.77046429768262	7.01359766441123
6.81931796816925	0.301421810619242	6.22853121935554	7.41010471698297
6.47948140836723	0.341061704966964	5.81100046663198	7.14796235010248
6.25230880330197	0.320766419652059	5.62360662078394	6.88101098582001
6.8094315854494	0.314715384375575	6.19258943207328	7.42627373882553
5.71142197453996	0.346312066688081	5.03265032383132	6.3901936252486
6.46863966879439	0.309972657204552	5.86109326067347	7.07618607691531
6.98108157741329	0.316051903003003	6.3616198475274	7.60054330729917
6.52409414026436	0.325017618031941	5.88705960892175	7.16112867160696
6.02100152544098	0.333904144537775	5.36654940214694	6.67545364873502
5.88382802622433	0.346050896119041	5.20556826983101	6.56208778261765
6.17654862364654	0.343166448666383	5.50394238426043	6.84915486303265
6.78505305797905	0.305709309795889	6.1858628107791	7.38424330517899
6.34550736361227	0.325920162478328	5.70670384515475	6.98431088206979
6.46407273425845	0.31105438401241	5.85440614159412	7.07373932692277
6.15949953032301	0.335981088698925	5.50097659647311	6.8180224641729
6.17736720605737	0.352317300586947	5.48682529690695	6.86790911520778
6.54862606661839	0.315717237365197	5.9298202813826	7.16743185185417
6.34895026346114	0.331912682318499	5.69840140611688	6.9994991208054
6.39435376010252	0.351406071709483	5.70559785955194	7.08310966065311
6.60158223587796	0.301186625298325	6.01125645029324	7.19190802146268
5.98445171957261	0.267052305774451	5.46102920025468	6.50787423889053
6.75454841686622	0.336940011655547	6.09414599402135	7.41495083971109
6.64930128658955	0.306836690089794	6.04790137401355	7.25070119916554
6.73280360144241	0.312451300907676	6.12039905166336	7.34520815122145
6.08693757934353	0.300485793045192	5.49798542497495	6.6758897337121
5.92244276993323	0.350373366724033	5.23571097115413	6.60917456871234
6.18430407818913	0.335792351064633	5.52615107010245	6.84245708627581
6.07983612744465	0.321075213521063	5.45052870894337	6.70914354594594
6.40543681077241	0.331762018042656	5.7551832554088	7.05569036613602
6.29883293798661	0.284110243635518	5.74197686046099	6.85568901551222
6.83704033469226	0.354652224740028	6.1419219742018	7.53215869518271
6.41239351916359	0.337185213615459	5.75151050047729	7.07327653784989
6.37017495990696	0.343578843322057	5.69676042699572	7.04358949281819
6.61484652401972	0.37991081073769	5.87022133497385	7.3594717130656
6.77658138702638	0.313124579598278	6.16285721101376	7.39030556303901
6.29504322288468	0.31259067174693	5.6823655062607	6.90772093950866
5.77120963654084	0.28363187305884	5.21529116534551	6.32712810773616
6.39254276575083	0.328096932517212	5.74947277801709	7.03561275348456
6.08483682506916	0.328702512718438	5.44057990014103	6.7290937499973
6.53408420102698	0.313572415645788	5.91948226636123	7.14868613569272
6.25096636491485	0.319409220635366	5.62492429246953	6.87700843736017
7.01041817452724	0.346926492382627	6.33044224945729	7.69039409959719
6.81052056404904	0.344882240284491	6.13455137309144	7.48648975500664
5.74189331143686	0.325672661229908	5.10357489542625	6.38021172744748
6.26080240180422	0.324647210852926	5.62449386853249	6.89711093507596
5.7464477440221	0.321036090469665	5.11721700670155	6.37567848134264
6.04876847683843	0.311559939014269	5.43811099637046	6.6594259573064
5.83573072469668	0.321565994032894	5.20546137639221	6.46600007300115
6.39194445262959	0.336674733980336	5.73206197402813	7.05182693123105
6.27243515755655	0.328359668331196	5.62885020762741	6.9160201074857
6.99658605695678	0.33238225609683	6.345116835007	7.64805527890657
6.58646375644716	0.330928752073029	5.93784340238402	7.2350841105103
6.28393831646034	0.341297781762925	5.614994664205	6.95288196871567
6.53965715446698	0.301282298224052	5.94914384994784	7.13017045898613
6.3951306587763	0.350830346657455	5.70750317932768	7.08275813822491
6.6306607720691	0.32825430925819	5.98728232592304	7.27403921821515
6.51424149689599	0.310117462610989	5.90641127017846	7.12207172361353
6.53320507118034	0.353167967444358	5.8409958549894	7.22541428737128
6.48046028382281	0.356817392298803	5.78109819491716	7.17982237272847
6.70767074851826	0.348270448464378	6.02506066952808	7.39028082750844
6.24636374949913	0.296578179913051	5.66507051686955	6.82765698212871
