estFinal_msm11	sdFinal_msm11	X1	X2
5.13162282659477	0.171884276010024	4.79472964561513	5.46851600757442
5.07591250024103	0.163251422426223	4.75593971228563	5.39588528819642
5.21572302094035	0.155334087137437	4.91126821015097	5.52017783172973
5.2217093736806	0.179136130265491	4.87060255836024	5.57281618900096
5.47526355514564	0.157693189478857	5.16618490376708	5.7843422065242
5.1144994498407	0.161839287574049	4.79729444619557	5.43170445348584
5.27609719455523	0.158702643569591	4.96504001315883	5.58715437595163
5.45908827455731	0.156853867495835	5.15165469426547	5.76652185484914
5.04496904375524	0.155141291756289	4.74089211191291	5.34904597559756
4.86676690951674	0.165770199852363	4.54185731780611	5.19167650122737
5.29189382434551	0.148205622589836	5.00141080406943	5.58237684462159
5.26886033421769	0.161790203571275	4.95175153521799	5.58596913321738
5.04123758222844	0.154881580676303	4.73766968410289	5.344805480354
5.07732231996949	0.157031234550156	4.76954110025119	5.3851035396878
5.41683496013232	0.157883606877691	5.10738309065205	5.7262868296126
5.25103833619832	0.161950427403132	4.93361549848819	5.56846117390846
5.22312987506907	0.16050235327753	4.90854526264511	5.53771448749303
5.07385032005563	0.157173824419322	4.76578962419376	5.3819110159175
5.18011595401241	0.158023530410637	4.87038983440756	5.48984207361726
5.46061619238064	0.152916828239919	5.1608992090304	5.76033317573088
5.48653493731824	0.151864195912593	5.18888111332955	5.78418876130692
5.06394606022544	0.15120282951246	4.76758851438102	5.36030360606987
4.99802730907505	0.165160122617409	4.67431346874493	5.32174114940517
4.97778431332858	0.148855563627875	4.68602740861795	5.26954121803922
5.16380426151684	0.157934775826643	4.85425210089662	5.47335642213706
5.08283941837025	0.155498349813289	4.77806265273621	5.3876161840043
5.20760579648377	0.153937088075668	4.90588910385546	5.50932248911208
5.31643390641666	0.152805859522718	5.01693442175214	5.61593339108119
5.36355476009717	0.168623344784438	5.03305300431967	5.69405651587466
5.14614284621224	0.170458327942087	4.81204452344575	5.48024116897873
5.29903117122354	0.164926104991014	4.97577600544115	5.62228633700593
5.02219483750436	0.162668442560857	4.70336469008508	5.34102498492364
5.11300892011509	0.165653733308142	4.78832760283113	5.43769023739905
5.10533284295261	0.161029355299393	4.7897153065658	5.42095037933942
5.25308634277823	0.160763029714694	4.93799080453743	5.56818188101903
4.9345423201269	0.169910471459124	4.60151779606702	5.26756684418678
5.33524422729163	0.157289401283916	5.02695700077515	5.64353145380811
5.16639753326882	0.147110626690425	4.87806070495559	5.45473436158206
5.14963631421515	0.170688764564231	4.81508633566925	5.48418629276104
5.0039688679793	0.1567975298819	4.69664570941078	5.31129202654782
4.89055584545153	0.162681706529094	4.5716997006545	5.20941199024855
5.27987473416598	0.1525193275333	4.98093685220071	5.57881261613125
5.32753573918644	0.163655169397172	5.00677160716798	5.6482998712049
5.31480941095909	0.173290925963087	4.97515919607144	5.65445962584674
5.30612919219092	0.156730514327769	4.9989373841085	5.61332100027335
5.25131093787467	0.155496311074955	4.94653816816776	5.55608370758158
4.98068037330925	0.150326933200008	4.68603958423724	5.27532116238127
5.07822533480381	0.153685406164041	4.77700193872229	5.37944873088533
5.10809714186704	0.172127301650862	4.77072763063135	5.44546665310273
5.34745455289976	0.14959259265578	5.05425307129443	5.64065603450509
5.36864154067009	0.158631654738666	5.05772349738231	5.67955958395788
5.44023532286796	0.15569745852313	5.13506830416262	5.74540234157329
5.37666430484018	0.164958191087944	5.05334625030781	5.69998235937255
4.94793608614049	0.161038133936379	4.63230134362519	5.26357082865579
5.33235892240316	0.176939804232632	4.9855569061072	5.67916093869912
5.29062703365325	0.15030304929861	4.99603305702797	5.58522101027852
4.99076916273542	0.147818543817066	4.70104481685397	5.28049350861687
5.17862524674091	0.162045064970659	4.86101691939842	5.4962335740834
5.21188133334737	0.155354674231735	4.90738617185317	5.51637649484157
5.0282161818348	0.164305067153175	4.70617825021457	5.35025411345502
5.11824936075171	0.158746966544146	4.80710530632519	5.42939341517824
5.28979248465618	0.170811486145324	4.95500197181134	5.62458299750101
5.31006521477746	0.1581900451232	5.00001272633599	5.62011770321893
5.33515668709426	0.15362033243642	5.03406083551887	5.63625253866964
5.32932725049875	0.155194806693078	5.02514542938032	5.63350907161718
5.24331701056619	0.158119944813967	4.93340191873082	5.55323210240157
5.22060187289791	0.163565362004767	4.90001376336857	5.54118998242725
5.41559646925849	0.163922184701016	5.0943089872445	5.73688395127248
4.90751385230315	0.146837063529422	4.61971320778548	5.19531449682082
5.04392542455833	0.157822601252118	4.73459312610418	5.35325772301248
5.08786436853166	0.163208051907388	4.76797658679318	5.40775215027014
5.39957956179128	0.165578590786994	5.07504552384877	5.72411359973379
5.14078414730692	0.15989545819751	4.8273890492398	5.45417924537404
5.19657276675026	0.171245320532793	4.86093193850598	5.53221359499453
5.37611347526802	0.159827028477801	5.06285249945153	5.68937445108451
5.04498903815818	0.151826326683892	4.74740943785776	5.34256863845861
5.07137736316036	0.154751472555196	4.76806447695218	5.37469024936854
5.5709609969977	0.156794281185701	5.26364420587373	5.87827778812168
5.28189337409477	0.158440495841059	4.9713500022463	5.59243674594325
5.24347514400717	0.167149497373821	4.91586212915448	5.57108815885986
5.12486906755272	0.15834497983788	4.81451290707047	5.43522522803496
5.18461433480269	0.162884226515876	4.86536125083157	5.5038674187738
5.32932318446353	0.152000296317283	5.03140260368165	5.6272437652454
5.22885378232748	0.161041202119046	4.91321302617415	5.54449453848082
5.42962833655942	0.159925635342396	5.11617409128833	5.74308258183052
5.20068296983958	0.146162315551689	4.91420483135827	5.48716110832089
5.27787387460557	0.162112500374858	4.96013337387085	5.5956143753403
4.99104650635022	0.165514180668066	4.66663871224081	5.31545430045963
4.99637562058136	0.16358243022219	4.67575405734587	5.31699718381685
5.16738858002026	0.156569328204081	4.86051269674026	5.47426446330025
5.27735379245867	0.162939623023191	4.95799213133321	5.59671545358412
5.27455385397263	0.159111785841415	4.96269475372345	5.5864129542218
5.04483075933682	0.154212058814311	4.74257512406077	5.34708639461287
5.07608146731716	0.161573285049862	4.75939782861944	5.39276510601489
5.19613258881359	0.162289235307153	4.87804568761157	5.51421949001561
5.43692222243774	0.167525291908781	5.10857265029653	5.76527179457895
5.0488438757417	0.164576401552669	4.72627412869847	5.37141362278493
5.29466005395098	0.166062692960418	4.96917717574856	5.6201429321534
5.30676375045427	0.147675458399267	5.01731985199171	5.59620764891684
5.34822548282385	0.156390129598783	5.04170082881023	5.65475013683746
5.28012074626182	0.165680601653199	4.95538676702155	5.60485472550209
5.10492236581026	0.156326627394185	4.79852217611765	5.41132255550286
5.35926630383398	0.162146370792317	5.04145941708104	5.67707319058692
5.17214423182734	0.166858965870105	4.84510065872193	5.49918780493274
4.94423188871879	0.154141902660165	4.64211375950487	5.24635001793272
5.06723123288238	0.15486002638396	4.76370558116982	5.37075688459494
5.46051532766687	0.157687871787979	5.15144709896243	5.76958355637131
5.16930001723132	0.160655844163098	4.85441456267164	5.48418547179099
5.08772339829094	0.155651309153829	4.78264683234943	5.39279996423244
5.29310242325178	0.168975808566925	4.9619098384606	5.62429500804295
5.01258365857112	0.154977567587375	4.70882762609987	5.31633969104238
5.21284989590564	0.148902032660889	4.9210019118903	5.50469787992099
5.48742025057044	0.156306117910202	5.18106025946645	5.79378024167444
4.99202855661296	0.161066061383593	4.67633907630112	5.3077180369248
5.26164654151234	0.157795386789479	4.95236758340496	5.57092549961972
5.1936105558913	0.151894460774264	4.89589741277374	5.49132369900886
5.11112966856436	0.148841732870329	4.81939987213851	5.4028594649902
5.25802459949791	0.154504122362329	4.95519651966775	5.56085267932808
