estFinal_msm11	sdFinal_msm11	X1	X2
10.4402114162439	0.387264043451997	9.68117389107799	11.1992489414098
10.4261928133045	0.353566882278138	9.7332017240394	11.1191839025697
9.84137990856681	0.340721610511203	9.17356555196485	10.5091942651688
10.2058402189635	0.386459227819597	9.44838013243704	10.9633003054899
10.3198546571846	0.368410776547845	9.59776953515082	11.0419397792184
10.5938678551246	0.39210523465407	9.82534159520267	11.3623941150466
10.1915806977008	0.377495580518696	9.4516893598842	10.9314720355175
10.0594041338376	0.376849341911144	9.32077942369174	10.7980288439834
9.64018531256793	0.345049521376886	8.96388825066924	10.3164823744666
9.77944174122929	0.362883166214835	9.06819073544821	10.4906927470104
10.5561489664227	0.428612294790418	9.71606886863345	11.3962290642119
10.5694284705734	0.379684754579752	9.82524635159706	11.3136105895497
10.1086844454582	0.363005397807012	9.39719386575645	10.8201750251599
10.6548990561891	0.398937824568691	9.87298092003444	11.4368171923437
10.4702975804556	0.370528129114207	9.74406244739173	11.1965327135194
10.1365055872555	0.371903888144129	9.40757396649304	10.865437208018
10.3756150295869	0.395155000829308	9.60111122796144	11.1501188312123
9.79528058771865	0.354390754684605	9.10067470853682	10.4898864669005
10.0730909269867	0.32611716415928	9.43390128523449	10.7122805687389
10.7071873075815	0.358663489622155	10.0042068679221	11.4101677472409
10.2250147597582	0.421196383531125	9.3994698480372	11.0505596714792
10.5852664376619	0.402030249052389	9.79728714951921	11.3732457258046
10.8567255835621	0.339081373588203	10.1921260913292	11.5213250757949
10.1498179882067	0.381898939418773	9.40129606694589	10.8983399094675
10.1766341273831	0.327557409697661	9.53462160437569	10.8186466503905
10.6367584758452	0.402034251470164	9.84877134296366	11.4247456087267
10.1333542438738	0.368678119019598	9.41074513059536	10.8559633571522
10.0596335359766	0.382391179345008	9.31014682446042	10.8091202474929
10.4423053983901	0.395517332764087	9.66709142617252	11.2175193706077
10.8125478155968	0.446953761768946	9.93651844252965	11.6885771886639
11.0067768064162	0.428882327504487	10.1661674445074	11.847386168325
10.1788328207254	0.355586187850728	9.48188389253802	10.8757817489129
